stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding,transport_type
17609,17609,"ПР. АВИАКОНСТРУКТОРОВ, 38",60.027851,30.222640,0,2,bus
17611,17611,"ПР. АВИАКОНСТРУКТОРОВ, 38",60.027507,30.221964,0,2,bus
17629,17629,"ПОНТОННЫЙ, ВОКЗАЛ",59.785466,30.626364,0,2,bus
17630,17630,ДОРОГА НА КОЛПИНО,59.775908,30.653787,0,2,bus
17631,17631,"ОТРАДНОЕ, СУДОРЕМ.МАСТЕРСКИЕ",59.760005,30.765173,0,2,bus
17633,17633,"ПАВЛОВО, ЛЕНИНГРАДСКИЙ ПР.",59.810400,30.913270,0,2,bus
17632,17632,"ОТРАДНОЕ, ДОРОГА НА НИКОЛЬСКОЕ",59.763517,30.774872,0,2,bus
17650,17650,54 КМ - 2,59.888680,31.236270,0,2,bus
17654,17654,54 КМ - 2,59.889170,31.235820,0,2,bus
17652,17652,55 КМ,59.889460,31.244340,0,2,bus
17658,17658,"ОТРАДНОЕ, СУДОРЕМ.МАСТЕРСКИЕ",59.760150,30.763510,0,2,bus
17659,17659,ДОРОГА НА КОЛПИНО,59.776227,30.654334,0,2,bus
17656,17656,"ПАВЛОВО, ЛЕНИНГРАДСКИЙ ПР.",59.810660,30.911960,0,2,bus
17660,17660,"ПОНТОННЫЙ, ВОКЗАЛ",59.785698,30.626471,0,2,bus
17551,17551,СЧАСТЛИВАЯ УЛ.,59.846170,30.270596,0,2,bus
17558,17558,УЛ РИХАРДА ЗОРГЕ УГ УЛ ДОБЛЕСТИ,59.850624,30.178328,0,2,bus
17552,17552,КРОНШТАДСКАЯ ПЛ,59.852068,30.232852,0,2,bus
17575,17575,СЕВЕРНЫЙ ПР.,60.031565,30.364430,0,2,bus
17591,17591,"ПРЕДПОРТОВАЯ УЛ., 10",59.832158,30.306151,0,2,bus
17592,17592,СТ. ПРЕДПОРТОВАЯ,59.832179,30.295680,0,2,bus
17510,17510,ЗАМШИНА УЛ.,59.966858,30.393806,0,2,bus
17409,17409,"УСТЬ-ИЖОРА, УЛ.ТРУДА",59.797670,30.604840,0,2,bus
17410,17410,"УСТЬ-ИЖОРА, УЛ.ТРУДА",59.797590,30.604595,0,2,bus
17452,17452,УЛ. ДИМИТРОВА,59.851573,30.398738,0,2,bus
17470,17470,"АВТОБУСНАЯ СТАНЦИЯ ""РУЧЬИ"" [ВЫСАДКИ И ПОСАДКИ НЕТ]",60.003503,30.439596,0,2,bus
17874,17874,"ПОС. ВАРТЕМЯГИ, ПОЧТА",60.166413,30.316319,0,2,bus
17875,17875,"ПОС. ВАРТЕМЯГИ,  БОЛЬНИЦА",60.170130,30.319353,0,2,bus
17872,17872,"ПОС. ВАРТЕМЯГИ, 9 КМ",60.163626,30.313728,0,2,bus
17873,17873,"ПОС. ВАРТЕМЯГИ, ПОЧТА",60.166401,30.316807,0,2,bus
17878,17878,"ПОС. ВАРТЕМЯГИ, СТОЛОВАЯ",60.176087,30.315624,0,2,bus
17876,17876,"ПОС. ВАРТЕМЯГИ, БОЛЬНИЦА",60.170094,30.318910,0,2,bus
17877,17877,"ПОС. ВАРТЕМЯГИ, СТОЛОВАЯ",60.176157,30.316185,0,2,bus
17859,17859,"ПОС. ДРАНИШНИКИ, СОВХОЗ № 3",60.135491,30.258040,0,2,bus
17858,17858,"ПОС. ДРАНИШНИКИ, СОВХОЗ № 3",60.135420,30.258405,0,2,bus
17857,17857,СМОЛЬНЫЙ,59.946001,30.389299,0,2,bus
17856,17856,"ПОС.ДРАНИШНИКИ,4 КМ",60.129225,30.257029,0,2,bus
17863,17863,ПОС. ЛУППОЛОВО,60.152158,30.276679,0,2,bus
17862,17862,6 КМ,60.145747,30.269694,0,2,bus
17860,17860,6 КМ,60.145762,30.270228,0,2,bus
17867,17867,ОТДЕЛЕНИЕ СОВХОЗА №3,60.157181,30.291981,0,2,bus
17866,17866,ХЕРСОНСКАЯ УЛ.,59.928571,30.381768,0,2,bus
17865,17865,ПОС. ЛУППОЛОВО,60.152178,30.276201,0,2,bus
17864,17864,ПР. БАКУНИНА,59.930485,30.382905,0,2,bus
17871,17871,"ПОС. ВАРТЕМЯГИ, 9 КМ",60.163663,30.314173,0,2,bus
17870,17870,8 КМ,60.161233,30.305322,0,2,bus
17869,17869,8 КМ,60.161099,30.305357,0,2,bus
17868,17868,ОТДЕЛЕНИЕ СОВХОЗА №3,60.157317,30.291876,0,2,bus
17904,17904,"ПОС. АГАЛАТОВО, ЖИЛГОРОДОК",60.218120,30.295390,0,2,bus
17905,17905,ПР. ЧЕРНЫШЕВСКОГО,59.948980,30.360020,0,2,bus
17907,17907,"ПОС. АГАЛАТОВО, ДОР. НА СЕРТОЛОВО",60.219844,30.288996,0,2,bus
17908,17908,"ПОС. АГАЛАТОВО, ДОР. НА СЕРТОЛОВО",60.219704,30.291769,0,2,bus
17911,17911,ГАГАРИНСКАЯ УЛ.,59.948370,30.343690,0,2,bus
17912,17912,19 КМ,60.231359,30.262702,0,2,bus
17913,17913,ГАНГУТСКАЯ УЛ.,59.944534,30.342693,0,2,bus
17914,17914,19 КМ,60.231365,30.262045,0,2,bus
17915,17915,ТРОИЦКАЯ ПЛ.,59.953807,30.323403,0,2,bus
17917,17917,22 КМ,60.257266,30.246279,0,2,bus
17918,17918,22 КМ,60.257325,30.245780,0,2,bus
17919,17919,ДОРОГА НА ЕЛИЗАВЕТИНКУ,60.273177,30.231473,0,2,bus
17889,17889,ПР. БАКУНИНА,59.930635,30.383399,0,2,bus
17891,17891,"ОТД. ПЛЕМ. 3-ДА ""ЛЕСНОЕ"", ПО ТРЕБОВАНИЮ",60.182815,30.321206,0,2,bus
17890,17890,"ОТД. ПЛЕМ. 3-ДА ""ЛЕСНОЕ"", ПО ТРЕБОВАНИЮ",60.182818,30.321769,0,2,bus
17893,17893,12 КМ,60.185520,30.315211,0,2,bus
17892,17892,12 КМ,60.185572,30.315796,0,2,bus
17895,17895,"ПОС. КАСИМОВО, 1",60.193640,30.312328,0,2,bus
17894,17894,"ПОС. КАСИМОВО, 1",60.193549,30.312953,0,2,bus
17897,17897,"ПОС. КАСИМОВО, 2",60.199311,30.311553,0,2,bus
17896,17896,"ПОС. КАСИМОВО, 2",60.199267,30.312111,0,2,bus
17899,17899,"ПОС. КАСИМОВО, 3",60.204534,30.309761,0,2,bus
17898,17898,"ПОС. КАСИМОВО, 3",60.204450,30.310587,0,2,bus
17901,17901,15 КМ,60.211879,30.302838,0,2,bus
17900,17900,15 КМ,60.211780,30.303640,0,2,bus
17903,17903,"ПОС. АГАЛАТОВО, ЖИЛГОРОДОК",60.218053,30.296125,0,2,bus
17814,17814,"УЛ. СОФЬИ КОВАЛЕВСКОЙ, УГ. ПР. НАУКИ",60.010825,30.409177,0,2,bus
17815,17815,"УЛ. СОФЬИ КОВАЛЕВСКОЙ,7",60.014554,30.412919,0,2,bus
17812,17812,"СЕВЕРНЫЙ ПР., УГ. СВЕТЛАНОВСКОГО ПР.",60.026400,30.390463,0,2,bus
17822,17822,"ПР. НАУКИ,УГ. УЛ. КАРПИНСКОГО",60.007070,30.423750,0,2,bus
17823,17823,"УЛ. КАРПИНСКОГО,28",60.009880,30.426870,0,2,bus
17820,17820,"УЛ. КАРПИНСКОГО,28",60.009889,30.426641,0,2,bus
17818,17818,"СЕВЕРНЫЙ ПР.,91",60.016197,30.428516,0,2,bus
17819,17819,"УЛ. КАРПИНСКОГО,38",60.012414,30.429642,0,2,bus
17817,17817,"СЕВЕРНЫЙ ПР.,УГ. УЛ. СОФЬИ КОВАЛЕВСКОЙ",60.018946,30.417637,0,2,bus
17799,17799,"УЛ. МАРШАЛА ЗАХАРОВА,19",59.854229,30.191814,0,2,bus
17798,17798,УЛ. ДЕСАНТНИКОВ,59.852627,30.198865,0,2,bus
17797,17797,"ПОРТОВАЯ УЛ., УГ.ПР.СТАЧЕК",59.864007,30.259470,0,2,bus
17796,17796,"ЭЛЕВАТОРНАЯ ПЛ.,2",59.864578,30.233796,0,2,bus
17795,17795,ДОР. К РЫБНОМУ ПОРТУ,59.866409,30.208851,0,2,bus
17794,17794,УГОЛЬНАЯ ГАВАНЬ,59.869318,30.201652,0,2,bus
17793,17793,ДОР.К РЫБНОМУ ПОРТУ,59.866808,30.208282,0,2,bus
17792,17792,"ЭЛЕВАТОРНАЯ ПЛ.,2",59.864718,30.233635,0,2,bus
17803,17803,"УЛ. МАРШАЛА ЗАХАРОВА,19",59.853748,30.192270,0,2,bus
17802,17802,ПР. КУЗНЕЦОВА,59.855105,30.186310,0,2,bus
17801,17801,"УЛ. ДОБЛЕСТИ, УГ. УЛ. МАРШАЛА ЗАХАРОВА",59.857094,30.177523,0,2,bus
17800,17800,ПР. КУЗНЕЦОВА,59.855782,30.184894,0,2,bus
17847,17847,Б. МОНЕТНАЯ УЛ.,59.961944,30.315034,0,2,bus
17855,17855,"ПОС.ДРАНИШНИКИ,4 КМ",60.129238,30.257453,0,2,bus
17848,17848,ТРОИЦКАЯ ПЛ.,59.954097,30.322534,0,2,bus
17850,17850,"ЛИТЕЙНЫЙ ПР., УГ. КИРОЧНОЙ УЛ.",59.943964,30.349538,0,2,bus
17830,17830,"СЕВЕРНЫЙ ПР.,91",60.016612,30.428253,0,2,bus
17839,17839,"УЛ. СОФЬИ КОВАЛЕВСКОЙ,УГ. ПР. НАУКИ",60.010710,30.408053,0,2,bus
17838,17838,"УЛ. СОФЬИ КОВАЛЕВСКОЙ,7",60.014479,30.412501,0,2,bus
17834,17834,ВЯЗЕМСКИЙ ПЕР.,59.975828,30.299734,0,2,bus
17754,17754,"ПОС. ЮККИ,1",60.109424,30.276030,0,2,bus
17753,17753,"ПОС. ЮККИ,2 ( ВЫСАДКА)",60.110319,30.283221,0,2,bus
17752,17752,"ПОС. ЮККИ,1",60.109395,30.277301,0,2,bus
17757,17757,УЛ. ШИШКИНА,60.087180,30.261017,0,2,bus
17756,17756,"ПОС. ОСИНОВАЯ РОЩА,1",60.109800,30.253333,0,2,bus
17750,17750,"ПОС. ОСИНОВАЯ РОЩА,1",60.109442,30.252665,0,2,bus
17749,17749,УЛ.ШИШКИНА,60.087518,30.261162,0,2,bus
17730,17730,ЯХТЕННАЯ УЛ.,59.986916,30.215881,0,2,bus
17728,17728,БОЛЬНИЦА,59.992710,30.145122,0,2,bus
17790,17790,"ПОРТОВАЯ УЛ.,УГ.ПР.СТАЧЕК",59.864174,30.260135,0,2,bus
17689,17689,СЧАСТЛИВАЯ УЛ. УГ. БУЛЬВ.НОВАТОРОВ,59.845855,30.270263,0,2,bus
17725,17725,"Ж.-Д.СТ. ""ПОС.ЛИСИЙ НОС""",60.017097,30.010582,0,2,bus
17724,17724,"ПОС. ЛИСИЙ НОС,ВОЕННАЯ УЛ.",60.027928,29.998400,0,2,bus
17727,17727,"Ж.-Д. СТ.""ОЛЬГИНО""",59.994426,30.133739,0,2,bus
17726,17726,"МОТЕЛЬ-КЕМПИНГ ""ОЛЬГИНО""",59.995541,30.116819,0,2,bus
17721,17721,БАЗА РСУ,60.006651,29.742284,0,2,bus
17720,17720,16 КВАРТАЛ,60.002725,29.757231,0,2,bus
17723,17723,ГОРСКАЯ,60.037479,29.975258,0,2,bus
17722,17722,"КРОНШТАДСКОЕ ШОССЕ,38",60.011423,29.725850,0,2,bus
17717,17717,БАЗА РСУ,60.006466,29.742230,0,2,bus
17716,17716,"КРОНШТАДСКОЕ ШОССЕ, 38",60.011615,29.724439,0,2,bus
17719,17719,ГРАЖДАНСКАЯ УЛ.,59.997763,29.766163,0,2,bus
17718,17718,16 КВАРТАЛ,60.002505,29.757505,0,2,bus
17713,17713,"Ж.Д. СТ. ""ПОС.ЛИСИЙ НОС""",60.017210,30.011084,0,2,bus
17712,17712,"МОТЕЛЬ-КЕМПИНГ ""ОЛЬГИНО""",59.996607,30.115183,0,2,bus
17715,17715,ГОРСКАЯ,60.039952,29.973882,0,2,bus
17714,17714,"ПОС. ЛИСИЙ НОС,ВОЕННАЯ УЛ.",60.027870,29.999381,0,2,bus
17710,17710,"ОЛЬГИНО,КЛЮЧЕВОЙ ПР.",59.995475,30.144255,0,2,bus
18151,18151,ДУНАЙСКИЙ ПР.,59.838077,30.396938,0,2,bus
18150,18150,ДУНАЙСКИЙ ПР.,59.839727,30.395930,0,2,bus
18149,18149,"БУДАПЕШТСКАЯ УЛ., УГ. УЛ. Я. ГАШЕКА",59.835738,30.400028,0,2,bus
18155,18155,"БУДАПЕШТСКАЯ УЛ., 79",59.841700,30.393269,0,2,bus
18154,18154,"БУДАПЕШТСКАЯ УЛ., 71",59.843915,30.391070,0,2,bus
18153,18153,УЛ. ДИМИТРОВА,59.847779,30.387132,0,2,bus
18152,18152,"БУДАПЕШТСКАЯ УЛ., 74",59.844567,30.391037,0,2,bus
18174,18174,ЛЕНИНГРАДСКАЯ УЛ.,59.783933,30.116143,0,2,bus
18175,18175,"АННИНСКОЕ ШОССЕ, 30",59.783610,30.107960,0,2,bus
18172,18172,"АННИНСКОЕ ШОССЕ, УГ. ТАЛЛИНСКОГО ШОССЕ",59.781100,30.132920,0,2,bus
18170,18170,"ДАЧНЫЙ ПР., 23",59.839748,30.259416,0,2,bus
18171,18171,"СТ. МЕТРО ""ПР. ВЕТЕРАНОВ""",59.842180,30.249930,0,2,bus
18169,18169,УЛ. ПОДВОДНИКА КУЗЬМИНА,59.839781,30.272419,0,2,bus
18117,18117,"ПР. КИМА, 4",59.950433,30.247593,0,2,bus
18116,18116,"УЛ. ОДОЕВСКОГО, 28",59.948048,30.240963,0,2,bus
18119,18119,"ПР. КИМА, УГ. УРАЛЬСКОЙ УЛ.",59.955214,30.241606,0,2,bus
18113,18113,БУХАРЕСТСКАЯ УЛ.,59.829308,30.423728,0,2,bus
18112,18112,"УЛ.ЧУДНОВСКОГО, УГ.ТОВАРИЩЕСКОГО ПР.",59.923863,30.475021,0,2,bus
18115,18115,"СТ. МЕТРО ""ПРИМОРСКАЯ""",59.948060,30.232730,0,2,bus
18114,18114,ТОВАРИЩЕСКИЙ ПР.,59.922395,30.478368,0,2,bus
18125,18125,"ПУЛКОВСКАЯ УЛ., УГ. УЛ. ОРДЖОНИКИДЗЕ",59.842178,30.348425,0,2,bus
18124,18124,ПР. ЮРИЯ ГАГАРИНА,59.844366,30.338930,0,2,bus
18126,18126,"ПУЛКОВСКАЯ УЛ., ТОРГОВЫЙ ЦЕНТР",59.838522,30.349458,0,2,bus
18121,18121,"УРАЛЬСКАЯ УЛ., УГ. НАЛИЧНОЙ УЛ.",59.955408,30.236650,0,2,bus
18123,18123,УЛ. ТИПАНОВА,59.853775,30.329473,0,2,bus
18122,18122,УЛ. ГАСТЕЛЛО,59.857720,30.329339,0,2,bus
18128,18128,"БУХАРЕСТСКАЯ УЛ., УГ. УЛ. О.ДУНДИЧА",59.832446,30.418916,0,2,bus
18129,18129,МАЛАЯ БАЛКАНСКАЯ УЛ.,59.828879,30.421722,0,2,bus
18083,18083,ПИОНЕРСКАЯ УЛ.,59.955408,30.298448,0,2,bus
18082,18082,ПР. ЮРИЯ ГАГАРИНА,59.844619,30.336790,0,2,bus
18080,18080,ПЕР. ТАЛАЛИХИНА,59.952002,30.297192,0,2,bus
18087,18087,УЛ. ЛЕНИНА,59.961720,30.305150,0,2,bus
18086,18086,УЛ. ЛЕНИНА,59.961429,30.308050,0,2,bus
18085,18085,"УЛ. ОРДЖОНИКИДЗЕ, УГ. УЛ. ЛЕНСОВЕТА",59.844752,30.330428,0,2,bus
18084,18084,ВВЕДЕНСКАЯ УЛ.,59.957993,30.302535,0,2,bus
18091,18091,"УЛ. ПРОФЕССОРА ПОПОВА, УГ. ПР. МЕДИКОВ",59.971385,30.314991,0,2,bus
18090,18090,АЛТАЙСКАЯ УЛ.,59.849055,30.330229,0,2,bus
18089,18089,"СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",59.966676,30.313200,0,2,bus
18088,18088,"СТ. МЕТРО ""ПЕТРОГРАДСКАЯ""",59.966192,30.313251,0,2,bus
18095,18095,АПТЕКАРСКИЙ ПР. ПО АПТЕКАРСКОЙ НАБ.,59.976555,30.322276,0,2,bus
18094,18094,УЛ. АКАДЕМИКА ПАВЛОВА,59.975062,30.317416,0,2,bus
18092,18092,"УЛ. ПРОФЕССОРА ПОПОВА, УГ. ПР. МЕДИКОВ",59.970767,30.313962,0,2,bus
18098,18098,"РОССИЙСКИЙ ПР., УГОЛ УЛ. ЛАТЫШСКИХ СТРЕЛКОВ",59.925359,30.471843,0,2,bus
18099,18099,ИНСТРУМЕНТАЛЬНАЯ УЛ.,59.971954,30.324433,0,2,bus
18096,18096,АПТЕКАРСКАЯ НАБ.,59.973602,30.327169,0,2,bus
18097,18097,УЛ. ТИПАНОВА,59.854240,30.329980,0,2,bus
18102,18102,УЛ. ГАСТЕЛЛО,59.859083,30.329639,0,2,bus
18103,18103,УЛ.ВОРОШИЛОВА 9,59.924954,30.446547,0,2,bus
18100,18100,УЛ.ДЖОНА РИДА,59.923553,30.455106,0,2,bus
18101,18101,АПТЕКАРСКИЙ ПР. ПО УЛ. ПРОФ. ПОПОВА,59.970971,30.319583,0,2,bus
18106,18106,ВВЕДЕНСКАЯ УЛ.,59.957546,30.298426,0,2,bus
18104,18104,"УЛ. ФРУНЗЕ, УГ. УЛ. ЛЕНСОВЕТА",59.861938,30.328891,0,2,bus
18105,18105,ШАМШЕВА УЛ.,59.959834,30.301999,0,2,bus
18110,18110,"РОССИЙСКИЙ ПР., УГОЛ ТОВАРИЩЕСКОГО ПР.",59.926202,30.472746,0,2,bus
18111,18111,"ПР. Ю. ГАГАРИНА, УГ. БАССЕЙНОЙ УЛ.",59.864151,30.336699,0,2,bus
18108,18108,"МОСКОВСКИЙ ПР., 194",59.862372,30.321228,0,2,bus
18109,18109,УЛ. КРАСНОГО КУРСАНТА,59.954231,30.293024,0,2,bus
18051,18051,УЛ. ВАСИ АЛЕКСЕЕВА,59.876760,30.271164,0,2,bus
18050,18050,"СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""",59.879705,30.263343,0,2,bus
18052,18052,КРАСНОПУТИЛОВСКАЯ УЛ.,59.873023,30.267323,0,2,bus
18055,18055,УЛ.ХИМИКОВ 18,59.968637,30.474077,0,2,bus
18057,18057,ПР. НАРОДНОГО ОПОЛЧЕНИЯ,59.847693,30.280048,0,2,bus
18059,18059,УЛ. ЧУДНОВСКОГО,59.924619,30.475259,0,2,bus
18058,18058,РОССИЙСКИЙ ПР. 14,59.929445,30.473109,0,2,bus
18060,18060,УЛ. ЧУДНОВСКОГО 6,59.929133,30.476843,0,2,bus
18065,18065,"ПР. БОЛЬШЕВИКОВ, УГ. УЛ. ПОДВОЙСКОГО",59.913325,30.477745,0,2,bus
18066,18066,ЖЕЛЕЗНОВОДСКАЯ УЛ.,59.952421,30.245018,0,2,bus
18067,18067,ЖЕЛЕЗНОВОДСКАЯ УЛ.,59.952346,30.245576,0,2,bus
18068,18068,"СТАНЦИЯ МЕТРО ""ПРИМОРСКАЯ""",59.948413,30.232594,0,2,bus
18069,18069,ШКИПЕРСКИЙ ПРОТОК,59.933054,30.235105,0,2,bus
18071,18071,СРЕДНИЙ ПР. В.О.,59.930700,30.236285,0,2,bus
18072,18072,СРЕДНИЙ ПР. В.О.,59.930850,30.237443,0,2,bus
18073,18073,"ЗВЕЗДНАЯ УЛ.,УГ. ПУЛКОВСКОЙ УЛ.",59.834198,30.351094,0,2,bus
18074,18074,ПЛОЩАДЬ МОРСКОЙ СЛАВЫ,59.926614,30.238409,0,2,bus
18076,18076,"ПУЛКОВСКАЯ УЛ., ТОРГОВЫЙ ЦЕНТР",59.838825,30.349697,0,2,bus
18077,18077,"СТ. МЕТРО ""СПОРТИВНАЯ""",59.951567,30.292622,0,2,bus
18031,18031,КРАСНОПУТИЛОВСКАЯ УЛ.,59.872899,30.267656,0,2,bus
18028,18028,"НОВОЧЕРКАССКИЙ ПР., УГ. ТАЛЛИНСКОЙ УЛ.",59.925055,30.415381,0,2,bus
18029,18029,"УЛ. ЗИНЫ ПОРТНОВОЙ,1",59.856702,30.256476,0,2,bus
18026,18026,"ТАЛЛИНСКАЯ УЛ., УГ. МАЛООХТИНСКОГО ПР.",59.922114,30.407420,0,2,bus
18025,18025,"ТАЛЛИНСКАЯ УЛ., УГ. МАЛООХТИНСКОГО ПР.",59.921947,30.407699,0,2,bus
18022,18022,ПР. НАРОДНОГО ОПОЛЧЕНИЯ,59.848070,30.280423,0,2,bus
18023,18023,ЗОЛЬНАЯ УЛ.,59.915644,30.414587,0,2,bus
18020,18020,ГРАНИТНАЯ УЛ.,59.917349,30.412956,0,2,bus
18021,18021,ЗОЛЬНАЯ УЛ.,59.915515,30.414040,0,2,bus
18018,18018,"ОКТЯБРЬСКАЯ НАБ., 8",59.912088,30.419801,0,2,bus
18019,18019,"ОКТЯБРЬСКАЯ НАБ., 8",59.911557,30.420188,0,2,bus
18016,18016,"ОКТЯБРЬСКАЯ НАБ., 18",59.908744,30.427805,0,2,bus
18017,18017,"ОКТЯБРЬСКАЯ НАБ., 18",59.908034,30.428610,0,2,bus
18047,18047,ПР. ШАУМЯНА,59.939359,30.414898,0,2,bus
18046,18046,"МАГНИТОГОРСКАЯ УЛ., 51",59.940143,30.432649,0,2,bus
18045,18045,"МАГНИТОГОРСКАЯ УЛ., 51",59.939961,30.432429,0,2,bus
18044,18044,"УЛ. РИХАРДЕ ЗОРГЕ,УГ. УЛ. ДОБЛЕСТИ",59.850468,30.175353,0,2,bus
18043,18043,"МАГНИТОГОРСКАЯ УЛ., 37",59.939237,30.424943,0,2,bus
18042,18042,"МАГНИТОГОРСКАЯ УЛ., 37",59.939095,30.425059,0,2,bus
18041,18041,"МАГНИТОГОРСКАЯ УЛ., 11",59.938778,30.419898,0,2,bus
18040,18040,"МАГНИТОГОРСКАЯ УЛ., 11",59.938456,30.420102,0,2,bus
18039,18039,КРАСНОГВАРДЕЙСКАЯ ПЛ.,59.941847,30.413246,0,2,bus
18038,18038,УЛ. ДЕСАНТНИКОВ ПО ПЕТЕРГОФСКОМУ ШОССЕ,59.846918,30.195952,0,2,bus
18037,18037,КРАСНОГВАРДЕЙСКАЯ ПЛ.,59.941761,30.412838,0,2,bus
18035,18035,"СТ. МЕТРО ""КИРОВСКИЙ ЗАВОД""",59.880141,30.262753,0,2,bus
18034,18034,УЛ. МАРШАЛА ГОВОРОВА,59.879145,30.266583,0,2,bus
18033,18033,УЛ. ВАСИ АЛЕКСЕЕВА,59.877880,30.271583,0,2,bus
17997,17997,"РОССИЙСКИЙ ПР, 14",59.929314,30.473616,0,2,bus
17998,17998,"ОКТЯБРЬСКАЯ НАБ., 66",59.879522,30.454520,0,2,bus
17992,17992,"ПР. СОЛИДАРНОСТИ, УГ. УЛ. КОЛЛОНТАЙ",59.924841,30.489805,0,2,bus
17994,17994,"УЛ. ЧУДНОВСКОГО, УГ. УЛ. КРИЖИЖАНСКОГО",59.931334,30.477018,0,2,bus
17995,17995,"УЛ.ЧУДНОВСКОГО,6",59.929126,30.476426,0,2,bus
17989,17989,ПР. СОЛИДАРНОСТИ,59.917510,30.494700,0,2,bus
17990,17990,"ПР.БОЛЬШЕВИКОВ, УНИВЕРСАМ",59.916211,30.474045,0,2,bus
18012,18012,"УЛ. ХИМИКОВ , УГ. УЛ. КОММУНЫ",59.971248,30.479415,0,2,bus
18015,18015,"ОКТЯБРЬСКАЯ НАБ., 34",59.905118,30.434811,0,2,bus
18014,18014,"ОКТЯБРЬСКАЯ НАБ., 34",59.905828,30.434436,0,2,bus
18009,18009,"УЛ. ПОТАПОВА, УГ.ИРИНОВСКОГО ПР.",59.959106,30.477732,0,2,bus
18008,18008,"ОКТЯБРЬСКАЯ НАБ., 38",59.903396,30.438287,0,2,bus
18011,18011,УЛ. ХИМИКОВ 18,59.968632,30.474645,0,2,bus
18010,18010,"ОКТЯБРЬСКАЯ НАБ., 38",59.903235,30.437708,0,2,bus
18005,18005,"ОКТЯБРЬСКАЯ НАБ., 50",59.888609,30.448147,0,2,bus
18004,18004,"ОКТЯБРЬСКАЯ НАБ., 50",59.888705,30.448565,0,2,bus
18007,18007,"ОКТЯБРЬСКАЯ НАБ., 42",59.895573,30.446012,0,2,bus
18006,18006,"ОКТЯБРЬСКАЯ НАБ., 42",59.895659,30.446473,0,2,bus
18001,18001,УЛ. НОВОСЕЛОВ,59.882843,30.450969,0,2,bus
18000,18000,УЛ. НОВОСЕЛОВ,59.882903,30.451224,0,2,bus
18003,18003,"ОКТЯБРЬСКАЯ НАБ., 54",59.884545,30.449542,0,2,bus
18002,18002,"ОКТЯБРЬСКАЯ НАБ., 54",59.884663,30.449992,0,2,bus
17954,17954,ОКТЯБРЬСКИЙ БУЛЬВАР,59.720100,30.424630,0,2,bus
17952,17952,"ПИСКАРЁВСКИЙ ПР.,161",60.005416,30.448437,0,2,bus
17971,17971,УЛ. КОММУНЫ,59.844605,30.027952,0,2,bus
17970,17970,"ДАЧНОЕ, Ж/Д СТ.",59.836730,30.269587,0,2,bus
17969,17969,"ДАЧНОЕ, Ж/Д СТ.",59.836449,30.268750,0,2,bus
17972,17972,УЛ. КОММУНЫ,59.844432,30.027695,0,2,bus
17929,17929,26 КМ,60.293857,30.237755,0,2,bus
17930,17930,26 КМ,60.293398,30.237272,0,2,bus
17931,17931,29 КМ,60.311690,30.259566,0,2,bus
17932,17932,29 КМ,60.311770,30.259220,0,2,bus
17933,17933,ДОРОГА НА ЛЕМБОЛОВО,60.315549,30.264620,0,2,bus
17934,17934,ДОРОГА НА ЛЕМБОЛОВО,60.316326,30.267076,0,2,bus
17920,17920,ДОРОГА НА ЕЛИЗАВЕТИНКУ,60.273269,30.230928,0,2,bus
17922,17922,ДОРОГА НА МАЛЫЕ ЮККИ,60.119368,30.265601,0,2,bus
17923,17923,"ПОС. ПАРГОЛОВО, ПОЧТА",60.092468,30.256912,0,2,bus
17924,17924,РАЗВИЛКА,60.104069,30.248204,0,2,bus
17949,17949,"ПИСКАРЁВСКИЙ ПР.,161",60.005420,30.447880,0,2,bus
17951,17951,"ПИСКАРЁВСКИЙ ПР.,145",60.003244,30.446186,0,2,bus
17950,17950,"ПИСКАРЁВСКИЙ ПР.,145",60.003320,30.445610,0,2,bus
17937,17937,"ДЕР.КЕРРО, ГОРОДОК",60.317747,30.310056,0,2,bus
18420,18420,УЛ. ШЕЛГУНОВА,59.865429,30.452803,0,2,bus
18416,18416,ЗАВОД ЖЕЛЕЗОБЕТОННЫХ ИЗДЕЛИЙ №1,59.827262,30.514752,0,2,bus
18417,18417,"КАРАВАЕВСКАЯ УЛ., 35",59.830680,30.513389,0,2,bus
18418,18418,"КАРАВАЕВСКАЯ УЛ., УНИВЕРСАМ",59.832999,30.506169,0,2,bus
18419,18419,ПР. ОБУХОВСКОЙ ОБОРОНЫ,59.847914,30.483257,0,2,bus
18430,18430,"Г. ПАВЛОВСК, ВОКЗАЛ",59.692958,30.432794,0,2,bus
18405,18405,"УЛ. ОРДЖОНИКИДЗЕ, УГ. ПР. КОСМОНАВТОВ",59.843397,30.356619,0,2,bus
18407,18407,УЛ. ТИПАНОВА,59.853329,30.352355,0,2,bus
18406,18406,"ПР. КОСМОНАВТОВ, 50",59.848148,30.354495,0,2,bus
18400,18400,"ПР. КОСМОНАВТОВ, 50",59.847739,30.354275,0,2,bus
18413,18413,"КАРАВАЕВСКАЯ УЛ., УНИВЕРСАМ",59.832702,30.505933,0,2,bus
18412,18412,ПР. ОБУХОВСКОЙ ОБОРОНЫ,59.846758,30.483037,0,2,bus
18415,18415,"КАРАВАЕВСКАЯ УЛ, 35",59.830500,30.513094,0,2,bus
